,tag,smiles,n_atoms,smiles_B3LYP,A,B,C,mu,alpha,homo,lumo,gap,R2,zvpe,U0,U,H,G,Cv
3632,3633,C#CC1=CC=NO1,10,C#CC1=CC=NO1,9.76796,2.00898,1.66628,2.9145,58.81,-0.2528,-0.0485,0.2043,675.6484,0.067023,-322.135917,-322.130368,-322.129423,-322.165183,20.275
3633,3634,C#CC1=CN=NN1,10,C#CC1=CN=NN1,9.99253,1.97623,1.64993,4.0454,58.04,-0.2523,-0.0389,0.2135,676.362,0.068171,-318.323005,-318.317441,-318.316496,-318.352268,20.287
3634,3635,C#CC1=CN=NO1,9,C#CC1=CN=NO1,10.2986,2.00602,1.67898,3.7751,55.07,-0.2707,-0.0699,0.2007,657.2493,0.05461,-338.17596,-338.170482,-338.169538,-338.205178,19.651
3635,3636,C#CC1=CNN=C1,11,C#CC1=CNN=C1,9.55607,1.92129,1.59967,2.2269,60.69,-0.2281,-0.0002,0.228,706.3058,0.08027,-302.288055,-302.282301,-302.281357,-302.31742,21.484
3636,3637,C#CC1=CNN=N1,10,C#CC1=CNN=N1,9.87528,1.98682,1.65404,4.3471,57.1,-0.2438,-0.015,0.2288,677.1945,0.068028,-318.32151,-318.315953,-318.315009,-318.350741,20.396
3637,3638,C#CC1=CON=C1,10,C#CC1=CON=C1,9.65334,1.91972,1.60128,2.4093,56.59,-0.2496,-0.0317,0.2179,693.5628,0.066987,-322.135797,-322.130212,-322.129268,-322.165112,20.451
3638,3639,C#CC1=CON=N1,9,C#CC1=CON=N1,9.7748,1.98615,1.65074,3.3419,53.58,-0.2604,-0.0535,0.2069,666.3629,0.054277,-338.175569,-338.170014,-338.16907,-338.204838,20.031
3639,3640,C#CC1=NC=NO1,9,C#CC1=NC=NO1,10.20863,2.07599,1.72517,1.6863,53.73,-0.2809,-0.0666,0.2143,645.709,0.055518,-338.195462,-338.190085,-338.189141,-338.224631,19.038
3640,3641,C#CC1=NNC=C1,11,C#CC1=NNC=C1,9.43113,1.98609,1.6406,2.7542,60.83,-0.2328,-0.0054,0.2274,695.3336,0.080184,-302.286171,-302.280451,-302.279507,-302.315481,21.442
3641,3642,C#CC1=NNC=N1,10,C#CC1=NNC=N1,9.82529,2.05279,1.69803,2.9231,56.32,-0.2482,-0.019,0.2292,665.1613,0.06865,-318.344936,-318.33941,-318.338465,-318.374141,20.131
3642,3643,C#CC1=NNN=C1,10,C#CC1=NNN=C1,9.94865,1.99077,1.65883,0.2602,56.63,-0.2502,-0.0263,0.2239,675.1099,0.068776,-318.327053,-318.321532,-318.320588,-318.356271,20.086
3643,3644,C#CC1=NNN=N1,9,C#CC1=NNN=N1,10.31353,2.0564,1.71454,2.1395,52.68,-0.2707,-0.0435,0.2273,646.8846,0.056456,-334.36233,-334.35697,-334.356026,-334.391449,19.064
3644,3645,C#CC1=NOC=C1,10,C#CC1=NOC=C1,9.68151,1.98315,1.64599,2.8953,56.53,-0.2637,-0.0382,0.2255,681.1504,0.066972,-322.133444,-322.127893,-322.126949,-322.162707,20.365
3645,3646,C#CC1=NOC=N1,9,C#CC1=NOC=N1,10.1078,2.04649,1.70191,1.0381,52.08,-0.2778,-0.0529,0.2249,651.7952,0.05546,-338.194242,-338.188862,-338.187918,-338.223412,19.13
3646,3647,C#CC1=NON=C1,9,C#CC1=NON=C1,9.98363,1.98632,1.65671,3.4069,52.87,-0.2819,-0.0669,0.215,664.3624,0.0549,-338.156727,-338.151318,-338.150374,-338.185926,19.386
3647,3648,C#CC1=NON=N1,8,C#CC1=NON=N1,10.22655,2.05253,1.70944,2.5783,49.38,-0.296,-0.088,0.208,637.2897,0.042374,-354.197108,-354.191762,-354.190818,-354.226257,18.783
3648,3649,C1CC2=CC=NN12,13,C1CC2=CC=NN12,6.64978,2.96368,2.10499,2.9336,60.06,-0.235,0.0333,0.2683,597.8768,0.105219,-303.481839,-303.476542,-303.475597,-303.51102,19.699
3649,3650,C1CC2=CN=NN12,12,C1CC2=CN=NN12,6.97393,2.94237,2.12541,5.1764,56.12,-0.2523,0.0088,0.2611,579.9325,0.093099,-319.515995,-319.510864,-319.509919,-319.544908,18.834
3650,3651,C1CC2=NC=NN12,12,C1CC2=NC=NN12,6.84537,3.0441,2.16538,3.611,55.31,-0.2556,0.0196,0.2752,572.8344,0.093655,-319.540355,-319.535186,-319.534242,-319.569547,18.587
3651,3652,CC1=C(C)C=NN1,15,CC1=C(C)C=NN1,3.59338,3.22394,1.73597,2.6618,63.03,-0.2217,0.0291,0.2508,721.2685,0.12621,-304.733723,-304.726411,-304.725467,-304.76592,25.376
3652,3653,CC1=C(C)C=NO1,14,CC1=C(C)C=NO1,3.58098,3.30023,1.75487,3.368,59.65,-0.2418,-0.0025,0.2393,704.9581,0.113164,-324.58767,-324.580652,-324.579708,-324.619193,24.301
3653,3654,CC1=C(C)N=NN1,14,CC1=C(C)N=NN1,3.55692,3.39488,1.77537,4.6004,59.43,-0.2382,0.0054,0.2436,697.4367,0.114074,-320.773105,-320.765963,-320.765019,-320.805258,24.383
3654,3655,CC1=C(C)N=NO1,13,CC1=C(C)N=NO1,3.52739,3.48847,1.79299,4.1512,56.29,-0.2563,-0.03,0.2263,681.7208,0.100671,-340.632285,-340.62535,-340.624406,-340.663589,23.796
3655,3656,CC1=C(N)C=NN1,14,CC1=C(N)C=NN1,3.6937,3.2725,1.76251,2.3151,59.64,-0.1973,0.0303,0.2276,692.5555,0.11551,-320.776472,-320.769428,-320.768484,-320.807493,25.132
3656,3657,CC1=C(N)C=NO1,13,CC1=C(N)C=NO1,3.63407,3.39087,1.77832,3.9418,56.56,-0.2104,-0.0001,0.2104,676.7214,0.102362,-340.629609,-340.622833,-340.621889,-340.660373,24.068
3657,3658,CC1=C(N)N=NN1,13,CC1=C(N)N=NN1,3.67375,3.44432,1.80484,4.1563,56.2,-0.2096,0.0069,0.2164,668.4957,0.103635,-336.819674,-336.812929,-336.811984,-336.850301,23.976
3658,3659,CC1=C(N)N=NO1,12,CC1=C(N)N=NO1,3.6429,3.53815,1.82407,3.9411,53.06,-0.2287,-0.0301,0.1986,652.8042,0.089955,-356.676972,-356.670229,-356.669285,-356.707806,23.379
3659,3660,CC1=C(N)NN=C1,14,CC1=C(N)NN=C1,3.71752,3.2589,1.76252,3.2758,59.52,-0.2015,0.0381,0.2396,692.6603,0.115439,-320.778723,-320.771681,-320.770737,-320.809729,25.202
3660,3661,CC1=C(N)NN=N1,13,CC1=C(N)NN=N1,3.66546,3.44857,1.80303,5.1193,56.13,-0.215,0.0147,0.2297,668.644,0.103211,-336.817321,-336.810451,-336.809507,-336.848254,24.268
3661,3662,CC1=C(N)ON=C1,13,CC1=C(N)ON=C1,3.75341,3.31973,1.78425,3.9006,56.34,-0.2097,0.0145,0.2242,675.4115,0.102298,-340.636727,-340.629883,-340.628939,-340.668109,24.208
3662,3663,CC1=C(N)ON=N1,12,CC1=C(N)ON=N1,3.68833,3.50383,1.81962,5.0224,53.57,-0.2228,-0.0137,0.2091,652.8895,0.089469,-356.682218,-356.67537,-356.674426,-356.713365,24.094
3663,3664,CC1=C(O)C=NN1,13,CC1=C(O)C=NN1,3.73655,3.31088,1.77489,1.2915,55.91,-0.2049,0.0258,0.2306,672.8334,0.102811,-340.654233,-340.647305,-340.646361,-340.685424,24.331
3664,3665,CC1=C(O)N=NN1,12,CC1=C(O)N=NN1,3.73929,3.47163,1.82073,3.3047,52.42,-0.2219,-0.0004,0.2215,648.674,0.091261,-356.699649,-356.693192,-356.692248,-356.730236,22.826
3665,3666,CC1=C(O)N=NO1,11,CC1=C(O)N=NO1,3.72056,3.55931,1.83995,2.9041,49.5,-0.2397,-0.0375,0.2023,632.9049,0.077645,-376.554863,-376.548497,-376.547553,-376.585224,22.22
3666,3667,CC1=C(O)NN=C1,13,CC1=C(O)NN=C1,3.77347,3.28495,1.7756,2.8673,55.24,-0.2106,0.0408,0.2514,673.3183,0.102838,-340.656722,-340.649872,-340.648928,-340.687789,24.23
3667,3668,CC1=CC(C)=NN1,15,CC1=CC(C)=NN1,7.29174,1.95107,1.56925,2.3692,63.81,-0.2276,0.0311,0.2587,793.846,0.126068,-304.737418,-304.730148,-304.729203,-304.769128,25.553
3668,3669,CC1=CC(C)=NO1,14,CC1=CC(C)=NO1,7.58248,1.96879,1.59392,3.0064,60.27,-0.2475,0.0008,0.2483,773.7674,0.113095,-324.592116,-324.585175,-324.584231,-324.623144,24.421
3669,3670,CC1=CC(N)=NN1,14,CC1=CC(N)=NN1,7.44031,1.99441,1.59195,2.1592,60.19,-0.196,0.036,0.232,759.1301,0.115322,-320.785748,-320.778681,-320.777737,-320.81738,25.405
3670,3671,CC1=CC(N)=NO1,13,CC1=CC(N)=NO1,7.70021,2.01856,1.61857,3.1721,56.75,-0.226,0.0088,0.2348,738.6505,0.102564,-340.641282,-340.63467,-340.633726,-340.671701,24.08
3671,3672,CC1=CC(O)=NN1,13,CC1=CC(O)=NN1,7.56568,2.00939,1.60358,2.4854,55.89,-0.2148,0.0292,0.244,736.1172,0.102979,-340.66616,-340.659386,-340.658442,-340.69849,24.122
3672,3673,CC1=CC(O)=NO1,12,CC1=CC(O)=NO1,7.83458,2.03311,1.63058,1.9537,52.61,-0.247,0.0004,0.2474,716.0947,0.090286,-360.520081,-360.513792,-360.512848,-360.550356,22.655
3673,3674,CC1=CN=CN=N1,12,CC1=CN=CN=N1,6.0111,2.75406,1.91112,2.7843,57.36,-0.2363,-0.0706,0.1657,634.1437,0.091479,-319.571638,-319.565723,-319.564779,-319.601765,20.727
3674,3675,CC1=CN=NC=N1,12,CC1=CN=NC=N1,6.18294,2.69067,1.89682,3.2499,57.25,-0.2371,-0.0672,0.17,636.8701,0.091367,-319.572842,-319.566801,-319.565857,-319.605232,20.709
3675,3676,CC1=CN=NN=N1,11,CC1=CN=NN=N1,6.2664,2.73535,1.92692,5.0522,53.66,-0.2565,-0.0879,0.1686,617.7473,0.077777,-335.56643,-335.560367,-335.559423,-335.596868,20.659
3676,3677,CC1=CNN=C1C,15,CC1=CNN=C1C,3.63992,3.22465,1.74682,1.952,62.78,-0.2269,0.0334,0.2603,718.0179,0.126214,-304.734646,-304.727519,-304.726575,-304.76573,25.519
3677,3678,CC1=CNN=C1N,14,CC1=CNN=C1N,3.76852,3.27179,1.7753,1.7753,59.4,-0.1975,0.0387,0.2361,688.8492,0.115504,-320.783029,-320.776103,-320.775159,-320.813624,25.333
3678,3679,CC1=CNN=C1O,13,CC1=CNN=C1O,3.81551,3.30458,1.79043,1.9014,55.4,-0.2139,0.0323,0.2462,669.7796,0.103164,-340.663379,-340.656699,-340.655755,-340.694003,24.129
3679,3680,CC1=CON=C1C,14,CC1=CON=C1C,3.63878,3.24223,1.75178,3.228,58.85,-0.2498,0.0001,0.2499,704.7065,0.113283,-324.586663,-324.579808,-324.578864,-324.617459,24.335
3680,3681,CC1=CON=C1N,13,CC1=CON=C1N,3.7875,3.28295,1.78202,3.4669,55.54,-0.2301,0.0088,0.2388,674.9587,0.102779,-340.635968,-340.629419,-340.628475,-340.666206,23.958
3681,3682,CC1=CON=C1O,12,CC1=CON=C1O,3.83551,3.31527,1.798,2.0641,51.68,-0.2538,0.0009,0.2547,656.0448,0.09054,-360.514766,-360.508513,-360.507569,-360.544911,22.563
3682,3683,CC1=NC(C)=NN1,14,CC1=NC(C)=NN1,7.11031,2.09045,1.6486,2.6378,59.28,-0.245,0.0178,0.2627,752.112,0.114656,-320.804155,-320.797088,-320.796143,-320.836094,24.286
3683,3684,CC1=NC(C)=NO1,13,CC1=NC(C)=NO1,7.42024,2.10254,1.67234,1.5938,55.64,-0.2761,-0.0138,0.2623,733.3854,0.101619,-340.660106,-340.653314,-340.65237,-340.691244,23.266
3684,3685,CC1=NC(N)=NN1,13,CC1=NC(N)=NN1,7.25846,2.1488,1.67799,2.2278,55.81,-0.2076,0.0262,0.2339,716.5243,0.104136,-336.855265,-336.848528,-336.847584,-336.886426,24.04
3685,3686,CC1=NC(N)=NO1,12,CC1=NC(N)=NO1,7.51908,2.16795,1.70292,1.8952,52.17,-0.2359,-0.005,0.2308,697.688,0.09111,-356.712023,-356.705546,-356.704602,-356.74262,22.978
3686,3687,CC1=NC(O)=NN1,12,CC1=NC(O)=NN1,7.30815,2.16989,1.69068,3.4735,51.51,-0.2303,0.0165,0.2468,694.5581,0.091921,-356.732861,-356.72648,-356.725536,-356.763609,22.572
3687,3688,CC1=NC(O)=NO1,11,CC1=NC(O)=NO1,7.5822,2.18673,1.71534,3.3509,48.02,-0.262,-0.0173,0.2448,676.4096,0.078737,-376.587043,-376.580822,-376.579877,-376.617925,21.523
3688,3689,CC1=NC=CN=N1,12,CC1=NC=CN=N1,5.99624,2.81573,1.93894,2.2358,57.57,-0.2342,-0.0709,0.1633,628.3686,0.091389,-319.573117,-319.567234,-319.56629,-319.603096,20.75
3689,3690,CC1=NC=NN=N1,11,CC1=NC=NN=N1,6.30421,2.81737,1.97085,3.0693,53.18,-0.2533,-0.092,0.1613,607.568,0.078692,-335.598739,-335.592751,-335.591807,-335.629295,20.236
3690,3691,CC1=NN=C(C)N1,14,CC1=NN=C(C)N1,7.27251,2.05317,1.63383,5.488,59.86,-0.2395,0.0246,0.2641,757.131,0.114286,-320.795216,-320.788281,-320.787337,-320.826056,24.486
3691,3692,CC1=NN=C(C)O1,13,CC1=NN=C(C)O1,7.1025,2.16253,1.69276,3.5228,55.94,-0.262,-0.0009,0.2611,725.9997,0.101749,-340.669862,-340.66319,-340.662246,-340.700439,23.23
3692,3693,CC1=NNC(=O)N1,12,CC1=NNC(=O)N1,7.33338,2.15928,1.68567,3.2974,51.95,-0.2205,0.0218,0.2422,694.1501,0.09183,-356.748545,-356.742198,-356.741254,-356.77862,22.808
3693,3694,CC1=NNC(=O)O1,11,CC1=NNC(=O)O1,7.25879,2.26305,1.74392,3.0009,48.42,-0.2451,0.0033,0.2484,666.3047,0.079198,-376.622509,-376.616399,-376.615455,-376.65244,21.51
3694,3695,CC1=NNC(N)=C1,14,CC1=NNC(N)=C1,7.43277,1.99147,1.59071,3.1251,60.16,-0.2023,0.0433,0.2457,759.8392,0.115209,-320.782523,-320.775492,-320.774547,-320.813287,25.486
3695,3696,CC1=NNC(N)=N1,13,CC1=NNC(N)=N1,7.23082,2.14807,1.6769,3.2121,55.71,-0.22,0.0354,0.2555,717.0252,0.104074,-336.853985,-336.847324,-336.846379,-336.884262,24.154
3696,3697,CC1=NNC(O)=C1,13,CC1=NNC(O)=C1,7.55069,2.00627,1.60085,2.6279,55.64,-0.2146,0.0456,0.2602,736.919,0.102772,-340.660793,-340.654071,-340.653127,-340.691202,24.407
3697,3698,CC1=NNC(O)=N1,12,CC1=NNC(O)=N1,7.3446,2.16655,1.69055,1.6812,51.28,-0.2365,0.0333,0.2697,694.5726,0.091918,-356.733974,-356.727706,-356.726762,-356.763948,22.679
3698,3699,CC1=NNC=C1N,14,CC1=NNC=C1N,3.7373,3.28919,1.77295,2.4807,59.57,-0.1916,0.0358,0.2274,688.8918,0.115244,-320.777491,-320.770465,-320.769521,-320.808243,25.509
3699,3700,CC1=NNC=C1O,13,CC1=NNC=C1O,3.74973,3.33123,1.78369,0.5157,55.53,-0.2077,0.0293,0.2371,670.0325,0.102681,-340.654465,-340.647629,-340.646685,-340.685112,24.496
3700,3701,CC1=NNN=C1C,14,CC1=NNN=C1C,3.59589,3.41248,1.78973,0.6497,58.7,-0.2461,0.0073,0.2534,693.1978,0.114674,-320.779994,-320.773005,-320.772061,-320.811211,24.293
3701,3702,CC1=NNN=C1N,13,CC1=NNN=C1N,3.71138,3.47428,1.81917,1.4768,55.55,-0.212,0.0121,0.224,663.9821,0.103997,-336.82739,-336.820658,-336.819714,-336.857867,24.145
3702,3703,CC1=NNN=C1O,12,CC1=NNN=C1O,3.7584,3.50681,1.83473,0.8337,51.65,-0.2301,0.0046,0.2347,645.063,0.091585,-356.705991,-356.699516,-356.698572,-356.736444,22.94
3703,3704,CC1=NOC(=N)O1,11,CC1=NOC(=N)O1,7.32521,2.2811,1.75852,2.6514,49.8,-0.2531,-0.0087,0.2444,667.7146,0.078292,-376.570141,-376.564178,-376.563234,-376.599917,21.323
3704,3705,CC1=NOC(=O)N1,11,CC1=NOC(=O)N1,7.5352,2.18199,1.71014,5.6376,48.36,-0.2562,-0.0015,0.2546,676.4726,0.078985,-376.604793,-376.598768,-376.597824,-376.634607,21.512
3705,3706,CC1=NOC(=O)O1,10,CC1=NOC(=O)O1,7.46415,2.28643,1.76961,4.3069,44.83,-0.2863,-0.018,0.2683,649.0206,0.066413,-396.477101,-396.471352,-396.470408,-396.506743,20.108
3706,3707,CC1=NOC(N)=C1,13,CC1=NOC(N)=C1,7.7438,2.01847,1.61953,3.6044,56.97,-0.2139,0.0205,0.2344,738.1728,0.102364,-340.641866,-340.635241,-340.634297,-340.67209,24.35
3707,3708,CC1=NOC(N)=N1,12,CC1=NOC(N)=N1,7.566,2.16842,1.70487,2.6757,52.25,-0.241,0.0111,0.2521,696.961,0.091162,-356.714706,-356.708346,-356.707402,-356.744664,23.105
3708,3709,CC1=NOC=C1N,13,CC1=NOC=C1N,3.75327,3.30139,1.78029,3.8733,55.74,-0.2146,0.0035,0.2181,675.0011,0.102447,-340.629283,-340.622621,-340.621677,-340.659656,24.167
3709,3710,CC1=NON=C1C,13,CC1=NON=C1C,3.59299,3.41486,1.78974,4.0696,55.13,-0.2902,-0.0326,0.2576,681.9821,0.101172,-340.615011,-340.608289,-340.607345,-340.645741,23.463
3710,3711,CC1=NON=C1N,12,CC1=NON=C1N,3.73315,3.46658,1.82171,4.6461,52.04,-0.2461,-0.025,0.2211,651.9948,0.090578,-356.663387,-356.656969,-356.656025,-356.693521,23.165
3711,3712,CCC1=CC=NN1,15,CCC1=CC=NN1,6.80861,1.8713,1.63672,2.6876,62.61,-0.2313,0.0261,0.2573,780.9249,0.127531,-304.728323,-304.721644,-304.7207,-304.759587,24.075
3712,3713,CCC1=CC=NO1,14,CCC1=CC=NO1,6.9613,1.94664,1.66785,3.0629,59.36,-0.2518,-0.0069,0.2449,754.7058,0.114351,-324.581906,-324.575436,-324.574491,-324.612826,23.049
3713,3714,CCC1=CN=NN1,14,CCC1=CN=NN1,7.11252,1.87822,1.63886,4.871,58.79,-0.2501,0.0024,0.2525,762.3412,0.115437,-320.764569,-320.758051,-320.757107,-320.795711,23.043
3714,3715,CCC1=CN=NO1,13,CCC1=CN=NO1,7.28973,1.93387,1.67104,4.0989,55.89,-0.2692,-0.0348,0.2344,738.0723,0.101805,-340.623773,-340.617316,-340.616372,-340.654655,22.606
3715,3716,CCC1=CNN=C1,15,CCC1=CNN=C1,6.85545,1.81699,1.59359,2.2314,62.33,-0.2324,0.0266,0.259,794.2946,0.127511,-304.725676,-304.719005,-304.718061,-304.756886,24.109
3716,3717,CCC1=CNN=N1,14,CCC1=CNN=N1,7.05638,1.90454,1.65301,4.0273,58.84,-0.2496,0.0024,0.2519,759.0825,0.115359,-320.764992,-320.758501,-320.757557,-320.79604,23.119
3717,3718,CCC1=CON=C1,14,CCC1=CON=C1,6.94839,1.82223,1.58521,3.2791,58.51,-0.2544,-0.0084,0.246,781.6857,0.11437,-324.576188,-324.569714,-324.56877,-324.607192,23.027
3718,3719,CCC1=CON=N1,13,CCC1=CON=N1,7.43139,1.92579,1.55888,3.8266,54.89,-0.2681,-0.0355,0.2326,757.6439,0.101698,-340.620294,-340.613864,-340.61292,-340.651413,22.581
3719,3720,CCC1=NC=NN1,14,CCC1=NC=NN1,7.27666,1.94758,1.64976,3.0213,58.19,-0.2552,0.0145,0.2698,752.8529,0.116214,-320.793141,-320.786681,-320.785737,-320.82436,22.751
3720,3721,CCC1=NC=NO1,13,CCC1=NC=NO1,7.18421,2.00323,1.72739,1.9727,54.73,-0.2855,-0.0226,0.2629,724.09,0.1029,-340.647224,-340.640879,-340.639935,-340.678449,21.87
3721,3722,CCC1=NNC=C1,15,CCC1=NNC=C1,6.81263,1.88376,1.63246,1.928,62.54,-0.2393,0.0281,0.2674,781.2499,0.127347,-304.72872,-304.722039,-304.721095,-304.760046,24.219
3722,3723,CCC1=NNC=N1,14,CCC1=NNC=N1,7.0695,1.97016,1.68741,2.3232,58.28,-0.2562,0.0127,0.2689,746.512,0.116034,-320.792773,-320.786328,-320.785384,-320.823648,22.89
3723,3724,CCC1=NNN=C1,14,CCC1=NNN=C1,7.04001,1.88386,1.66555,0.5055,58.34,-0.2583,-0.0005,0.2579,759.1156,0.116027,-320.770681,-320.764186,-320.763242,-320.801981,22.862
3724,3725,CCC1=NNN=N1,13,CCC1=NNN=N1,7.26294,1.96676,1.71582,1.9966,54.61,-0.2866,-0.024,0.2625,727.3957,0.103844,-336.811524,-336.805191,-336.804247,-336.842703,21.873
3725,3726,CCC1=NOC=C1,14,CCC1=NOC=C1,6.97654,1.88583,1.6273,2.8569,58.67,-0.2611,-0.0058,0.2552,767.4371,0.114278,-324.579943,-324.573481,-324.572537,-324.610824,23.126
3726,3727,CCC1=NOC=N1,13,CCC1=NOC=N1,7.20798,1.96805,1.68951,1.166,54.44,-0.2903,-0.0227,0.2676,732.5749,0.102894,-340.645686,-340.639404,-340.63846,-340.676378,21.918
3727,3728,CCC1=NON=C1,13,CCC1=NON=C1,7.10211,1.88973,1.64198,3.7874,54.89,-0.2997,-0.0414,0.2583,749.9674,0.10222,-340.604189,-340.597835,-340.596891,-340.635149,22.183
3728,3729,CCC1=NON=N1,12,CCC1=NON=N1,7.25191,1.97193,1.70332,2.8572,51.43,-0.3167,-0.0687,0.248,717.4002,0.089852,-356.649302,-356.643036,-356.642092,-356.680079,21.552
3729,3730,CCN1C=CC=N1,15,CCN1C=CC=N1,6.79423,2.01952,1.73776,2.2096,62.93,-0.2366,0.0261,0.2626,747.651,0.127378,-304.724717,-304.718192,-304.717248,-304.755771,23.551
3730,3731,CCN1C=CN=N1,14,CCN1C=CN=N1,7.03098,2.00382,1.76024,4.5391,58.79,-0.2554,0.0031,0.2585,729.4899,0.115235,-320.761312,-320.75488,-320.753935,-320.792587,22.628
3731,3732,CCN1C=NC=N1,14,CCN1C=NC=N1,7.15367,2.02548,1.74801,3.2434,58.28,-0.2607,0.0109,0.2717,727.0316,0.11617,-320.786981,-320.780664,-320.77972,-320.817692,22.234
3732,3733,CCN1C=NN=C1,14,CCN1C=NN=C1,7.04926,1.94697,1.7191,6.1034,57.79,-0.2475,0.0189,0.2664,739.1833,0.115435,-320.774305,-320.767855,-320.766911,-320.805382,22.638
3733,3734,CCN1C=NN=N1,13,CCN1C=NN=N1,7.2626,2.01943,1.77465,5.837,54.5,-0.2805,-0.0133,0.2672,709.8487,0.103318,-336.802659,-336.796362,-336.795418,-336.833664,21.645
3734,3735,CCN1N=CC=N1,14,CCN1N=CC=N1,6.89105,2.07477,1.81204,0.6337,59.12,-0.2569,0.0007,0.2576,717.6135,0.115917,-320.768781,-320.762423,-320.761479,-320.799831,22.306
3735,3736,CCN1N=CN=N1,13,CCN1N=CN=N1,7.31494,2.07598,1.80229,2.9968,55.02,-0.2884,-0.022,0.2664,701.3926,0.103868,-336.808333,-336.802123,-336.801179,-336.839142,21.349
3736,3737,CCN1N=NN=N1,12,CCN1N=NN=N1,7.43112,2.07042,1.83731,4.9881,51.22,-0.3169,-0.0439,0.273,683.373,0.091004,-352.82952,-352.823336,-352.822391,-352.860599,20.751
3737,3738,CN1C=C(C)C=N1,15,CN1C=C(C)C=N1,7.14287,2.00998,1.60029,2.2288,64.09,-0.2255,0.0279,0.2534,780.9089,0.126236,-304.726439,-304.719229,-304.718285,-304.758379,24.805
3738,3739,CN1C=C(C)N=N1,14,CN1C=C(C)N=N1,7.6649,2.03642,1.64206,4.2223,60.23,-0.2439,0.006,0.2499,754.2101,0.114118,-320.766684,-320.759646,-320.758702,-320.798504,23.909
3739,3740,CN1C=C(N)C=N1,14,CN1C=C(N)C=N1,7.3369,2.04513,1.61925,2.5426,60.89,-0.1914,0.0299,0.2212,747.7096,0.115351,-320.769272,-320.762279,-320.761335,-320.800604,24.701
3740,3741,CN1C=C(N)N=N1,13,CN1C=C(N)N=N1,7.91751,2.07805,1.66727,4.0477,57.06,-0.2081,0.0075,0.2155,719.7891,0.103619,-336.813559,-336.806946,-336.806002,-336.843992,23.605
3741,3742,CN1C=C(O)C=N1,13,CN1C=C(O)C=N1,7.40863,2.06036,1.62881,0.8201,56.55,-0.2082,0.0243,0.2325,725.2407,0.102836,-340.646339,-340.639599,-340.638655,-340.677607,23.655
3742,3743,CN1C=C(O)N=N1,12,CN1C=C(O)N=N1,8.03971,2.09599,1.68027,3.0658,52.77,-0.227,-0.0003,0.2266,696.8324,0.091379,-356.693135,-356.6869,-356.685956,-356.723234,22.267
3743,3744,CN1C=CC(C)=N1,15,CN1C=CC(C)=N1,6.53296,2.13953,1.64483,1.9656,64.2,-0.2287,0.0301,0.2589,764.3023,0.126086,-304.72964,-304.72244,-304.721496,-304.761946,24.889
3744,3745,CN1C=CC(N)=N1,14,CN1C=CC(N)=N1,6.69705,2.18546,1.66877,1.7751,60.9,-0.195,0.0352,0.2302,730.7315,0.1156,-320.777849,-320.771048,-320.770104,-320.808741,24.57
3745,3746,CN1C=CC(O)=N1,13,CN1C=CC(O)=N1,6.76738,2.20545,1.68098,2.3359,56.45,-0.2132,0.028,0.2412,708.1475,0.103371,-340.657975,-340.651529,-340.650585,-340.688556,23.232
3746,3747,CN1C=NC(C)=N1,14,CN1C=NC(C)=N1,7.04007,2.15833,1.68672,2.7034,59.61,-0.2487,0.016,0.2646,737.7455,0.114983,-320.794248,-320.787391,-320.786447,-320.825326,23.582
3747,3748,CN1C=NC(N)=N1,13,CN1C=NC(N)=N1,7.26739,2.20846,1.71487,2.2355,56.3,-0.2089,0.0214,0.2303,703.3451,0.104548,-336.845442,-336.838983,-336.838039,-336.875644,23.247
3748,3749,CN1C=NC(O)=N1,12,CN1C=NC(O)=N1,7.43829,2.21865,1.72754,3.0677,51.91,-0.2323,0.0118,0.2441,682.1995,0.092289,-356.723059,-356.716928,-356.715984,-356.753048,21.817
3749,3750,CN1C=NNC1=O,12,CN1C=NNC1=O,4.18924,3.43459,1.91016,2.6812,51.23,-0.2228,0.0134,0.2362,622.9785,0.092206,-356.736238,-356.729946,-356.729002,-356.766515,21.971
3750,3751,CN1C=NOC1=N,12,CN1C=NOC1=N,4.18894,3.44385,1.91264,3.5698,52.72,-0.2243,0.0024,0.2268,625.4992,0.090913,-356.684693,-356.678225,-356.677281,-356.716883,22.06
3751,3752,CN1C=NOC1=O,11,CN1C=NOC1=O,4.22483,3.47878,1.93127,5.2127,47.81,-0.2562,-0.0109,0.2452,608.0715,0.079273,-376.591176,-376.585148,-376.584204,-376.621335,20.711
3752,3753,CN1N=CC(C)=N1,14,CN1N=CC(C)=N1,6.96095,2.15439,1.67999,0.3156,60.25,-0.2452,0.0049,0.2501,740.5243,0.114649,-320.773768,-320.766719,-320.765775,-320.805975,23.628
3753,3754,CN1N=CC(N)=N1,13,CN1N=CC(N)=N1,7.13247,2.20447,1.7057,1.318,57.15,-0.2105,0.0095,0.22,706.6413,0.104073,-336.821088,-336.81443,-336.813486,-336.852076,23.372
3754,3755,CN1N=CC(O)=N1,12,CN1N=CC(O)=N1,7.20853,2.2238,1.71797,1.5836,52.81,-0.2303,0.0013,0.2316,684.4113,0.091782,-356.699504,-356.6932,-356.692256,-356.730145,22.048
3755,3756,CN1N=CC=C1C,15,CN1N=CC=C1C,3.91657,3.29111,1.82934,2.6165,63.26,-0.228,0.0294,0.2575,692.9022,0.126405,-304.728655,-304.721661,-304.720717,-304.759781,24.677
